#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   682    0.16828E+04   -0.61559E+02    0.56011E-08   -0.68374E-08    0.13049E-02   -0.61559E+02    0.36540E+02    0.29561E-08    0.98195E-11   -0.20994E-06    0.56011E-08    0.29561E-08    0.22434E-13    0.83621E-08    0.78029E-08   -0.68374E-08    0.98195E-11    0.83621E-08    0.11843E+00    0.29361E-02    0.13049E-02   -0.20994E-06    0.78029E-08    0.29361E-02    0.12357E-01
   683    0.16840E+04   -0.63235E+02    0.53446E-08   -0.64765E-08    0.12978E-02   -0.63235E+02    0.36583E+02    0.29504E-08    0.93012E-11   -0.24517E-06    0.53446E-08    0.29504E-08    0.22318E-13    0.83493E-08    0.77856E-08   -0.64765E-08    0.93012E-11    0.83493E-08    0.11860E+00    0.29401E-02    0.12978E-02   -0.24517E-06    0.77856E-08    0.29401E-02    0.12365E-01
   684    0.16854E+04   -0.64905E+02    0.50901E-08   -0.61029E-08    0.12908E-02   -0.64905E+02    0.36618E+02    0.29443E-08    0.87647E-11   -0.27948E-06    0.50901E-08    0.29443E-08    0.22202E-13    0.83364E-08    0.77684E-08   -0.61029E-08    0.87647E-11    0.83364E-08    0.11876E+00    0.29442E-02    0.12908E-02   -0.27948E-06    0.77684E-08    0.29442E-02    0.12374E-01
   685    0.16868E+04   -0.66569E+02    0.48376E-08   -0.57186E-08    0.12838E-02   -0.66569E+02    0.36648E+02    0.29379E-08    0.82128E-11   -0.31278E-06    0.48376E-08    0.29379E-08    0.22087E-13    0.83236E-08    0.77512E-08   -0.57186E-08    0.82128E-11    0.83236E-08    0.11893E+00    0.29483E-02    0.12838E-02   -0.31278E-06    0.77512E-08    0.29483E-02    0.12382E-01
   686    0.16885E+04   -0.68217E+02    0.45871E-08   -0.53256E-08    0.12769E-02   -0.68217E+02    0.36672E+02    0.29311E-08    0.76484E-11   -0.34497E-06    0.45871E-08    0.29311E-08    0.21973E-13    0.83109E-08    0.77342E-08   -0.53256E-08    0.76484E-11    0.83109E-08    0.11910E+00    0.29524E-02    0.12769E-02   -0.34497E-06    0.77342E-08    0.29524E-02    0.12391E-01
   687    0.16905E+04   -0.69863E+02    0.43386E-08   -0.49258E-08    0.12701E-02   -0.69863E+02    0.36690E+02    0.29239E-08    0.70742E-11   -0.37597E-06    0.43386E-08    0.29239E-08    0.21860E-13    0.82982E-08    0.77171E-08   -0.49258E-08    0.70742E-11    0.82982E-08    0.11926E+00    0.29564E-02    0.12701E-02   -0.37597E-06    0.77171E-08    0.29564E-02    0.12399E-01
   688    0.16926E+04   -0.71502E+02    0.40921E-08   -0.45212E-08    0.12634E-02   -0.71502E+02    0.36702E+02    0.29164E-08    0.64931E-11   -0.40568E-06    0.40921E-08    0.29164E-08    0.21747E-13    0.82855E-08    0.77002E-08   -0.45212E-08    0.64931E-11    0.82855E-08    0.11943E+00    0.29605E-02    0.12634E-02   -0.40568E-06    0.77002E-08    0.29605E-02    0.12407E-01
   689    0.16949E+04   -0.73128E+02    0.38477E-08   -0.41137E-08    0.12568E-02   -0.73128E+02    0.36708E+02    0.29085E-08    0.59078E-11   -0.43403E-06    0.38477E-08    0.29085E-08    0.21636E-13    0.82728E-08    0.76833E-08   -0.41137E-08    0.59078E-11    0.82728E-08    0.11960E+00    0.29646E-02    0.12568E-02   -0.43403E-06    0.76833E-08    0.29646E-02    0.12416E-01
   690    0.16973E+04   -0.74748E+02    0.36054E-08   -0.37052E-08    0.12502E-02   -0.74748E+02    0.36708E+02    0.29003E-08    0.53213E-11   -0.46092E-06    0.36054E-08    0.29003E-08    0.21524E-13    0.82602E-08    0.76665E-08   -0.37052E-08    0.53213E-11    0.82602E-08    0.11976E+00    0.29686E-02    0.12502E-02   -0.46092E-06    0.76665E-08    0.29686E-02    0.12424E-01
   691    0.17000E+04   -0.76355E+02    0.33653E-08   -0.32978E-08    0.12436E-02   -0.76355E+02    0.36701E+02    0.28918E-08    0.47361E-11   -0.48626E-06    0.33653E-08    0.28918E-08    0.21414E-13    0.82476E-08    0.76497E-08   -0.32978E-08    0.47361E-11    0.82476E-08    0.11993E+00    0.29727E-02    0.12436E-02   -0.48626E-06    0.76497E-08    0.29727E-02    0.12433E-01
   692    0.17028E+04   -0.77948E+02    0.31272E-08   -0.28934E-08    0.12371E-02   -0.77948E+02    0.36690E+02    0.28829E-08    0.41553E-11   -0.50997E-06    0.31272E-08    0.28829E-08    0.21304E-13    0.82351E-08    0.76330E-08   -0.28934E-08    0.41553E-11    0.82351E-08    0.12010E+00    0.29768E-02    0.12371E-02   -0.50997E-06    0.76330E-08    0.29768E-02    0.12441E-01
   693    0.17058E+04   -0.79536E+02    0.28914E-08   -0.24939E-08    0.12307E-02   -0.79536E+02    0.36672E+02    0.28737E-08    0.35816E-11   -0.53195E-06    0.28914E-08    0.28737E-08    0.21195E-13    0.82226E-08    0.76164E-08   -0.24939E-08    0.35816E-11    0.82226E-08    0.12026E+00    0.29808E-02    0.12307E-02   -0.53195E-06    0.76164E-08    0.29808E-02    0.12450E-01
   694    0.17089E+04   -0.81103E+02    0.26577E-08   -0.21013E-08    0.12244E-02   -0.81103E+02    0.36647E+02    0.28641E-08    0.30177E-11   -0.55212E-06    0.26577E-08    0.28641E-08    0.21087E-13    0.82101E-08    0.75998E-08   -0.21013E-08    0.30177E-11    0.82101E-08    0.12043E+00    0.29849E-02    0.12244E-02   -0.55212E-06    0.75998E-08    0.29849E-02    0.12458E-01
   695    0.17123E+04   -0.82657E+02    0.24262E-08   -0.17175E-08    0.12180E-02   -0.82657E+02    0.36619E+02    0.28542E-08    0.24666E-11   -0.57038E-06    0.24262E-08    0.28542E-08    0.20979E-13    0.81977E-08    0.75833E-08   -0.17175E-08    0.24666E-11    0.81977E-08    0.12059E+00    0.29890E-02    0.12180E-02   -0.57038E-06    0.75833E-08    0.29890E-02    0.12466E-01
   696    0.17159E+04   -0.84212E+02    0.21970E-08   -0.13446E-08    0.12118E-02   -0.84212E+02    0.36583E+02    0.28439E-08    0.19310E-11   -0.58665E-06    0.21970E-08    0.28439E-08    0.20872E-13    0.81853E-08    0.75668E-08   -0.13446E-08    0.19310E-11    0.81853E-08    0.12076E+00    0.29930E-02    0.12118E-02   -0.58665E-06    0.75668E-08    0.29930E-02    0.12475E-01
   697    0.17196E+04   -0.85740E+02    0.19701E-08   -0.98441E-09    0.12055E-02   -0.85740E+02    0.36541E+02    0.28334E-08    0.14138E-11   -0.60084E-06    0.19701E-08    0.28334E-08    0.20766E-13    0.81729E-08    0.75504E-08   -0.98441E-09    0.14138E-11    0.81729E-08    0.12093E+00    0.29971E-02    0.12055E-02   -0.60084E-06    0.75504E-08    0.29971E-02    0.12483E-01
   698    0.17234E+04   -0.87254E+02    0.17454E-08   -0.63894E-09    0.11994E-02   -0.87254E+02    0.36493E+02    0.28225E-08    0.91762E-12   -0.61286E-06    0.17454E-08    0.28225E-08    0.20660E-13    0.81606E-08    0.75341E-08   -0.63894E-09    0.91762E-12    0.81606E-08    0.12109E+00    0.30012E-02    0.11994E-02   -0.61286E-06    0.75341E-08    0.30012E-02    0.12492E-01
   699    0.17274E+04   -0.88748E+02    0.15231E-08   -0.31016E-09    0.11932E-02   -0.88748E+02    0.36440E+02    0.28112E-08    0.44543E-12   -0.62262E-06    0.15231E-08    0.28112E-08    0.20555E-13    0.81483E-08    0.75178E-08   -0.31016E-09    0.44543E-12    0.81483E-08    0.12126E+00    0.30052E-02    0.11932E-02   -0.62262E-06    0.75178E-08    0.30052E-02    0.12500E-01
   700    0.17317E+04   -0.90229E+02    0.13031E-08    0.00000E+00    0.11871E-02   -0.90229E+02    0.36381E+02    0.27997E-08   -0.00000E+00   -0.63004E-06    0.13031E-08    0.27997E-08    0.20451E-13    0.81360E-08    0.75015E-08    0.00000E+00   -0.00000E+00    0.81360E-08    0.12143E+00    0.30093E-02    0.11871E-02   -0.63004E-06    0.75015E-08    0.30093E-02    0.12508E-01
   701    0.17360E+04   -0.91697E+02    0.10855E-08    0.28999E-09    0.11810E-02   -0.91697E+02    0.36316E+02    0.27878E-08   -0.41646E-12   -0.63505E-06    0.10855E-08    0.27878E-08    0.20347E-13    0.81238E-08    0.74854E-08    0.28999E-09   -0.41646E-12    0.81238E-08    0.12159E+00    0.30134E-02    0.11810E-02   -0.63505E-06    0.74854E-08    0.30134E-02    0.12517E-01
   702    0.17406E+04   -0.93137E+02    0.87022E-09    0.55990E-09    0.11750E-02   -0.93137E+02    0.36245E+02    0.27756E-08   -0.80410E-12   -0.63771E-06    0.87022E-09    0.27756E-08    0.20244E-13    0.81116E-08    0.74693E-08    0.55990E-09   -0.80410E-12    0.81116E-08    0.12176E+00    0.30174E-02    0.11750E-02   -0.63771E-06    0.74693E-08    0.30174E-02    0.12525E-01
   703    0.17452E+04   -0.94579E+02    0.65735E-09    0.81026E-09    0.11690E-02   -0.94579E+02    0.36169E+02    0.27632E-08   -0.11637E-11   -0.63811E-06    0.65735E-09    0.27632E-08    0.20142E-13    0.80994E-08    0.74532E-08    0.81026E-09   -0.11637E-11    0.80994E-08    0.12192E+00    0.30215E-02    0.11690E-02   -0.63811E-06    0.74532E-08    0.30215E-02    0.12534E-01
   704    0.17500E+04   -0.95985E+02    0.44689E-09    0.10416E-08    0.11630E-02   -0.95985E+02    0.36087E+02    0.27504E-08   -0.14959E-11   -0.63634E-06    0.44689E-09    0.27504E-08    0.20040E-13    0.80873E-08    0.74372E-08    0.10416E-08   -0.14959E-11    0.80873E-08    0.12209E+00    0.30255E-02    0.11630E-02   -0.63634E-06    0.74372E-08    0.30255E-02    0.12542E-01
   705    0.17549E+04   -0.97371E+02    0.23885E-09    0.12544E-08    0.11570E-02   -0.97371E+02    0.35999E+02    0.27372E-08   -0.18015E-11   -0.63249E-06    0.23885E-09    0.27372E-08    0.19939E-13    0.80752E-08    0.74213E-08    0.12544E-08   -0.18015E-11    0.80752E-08    0.12226E+00    0.30296E-02    0.11570E-02   -0.63249E-06    0.74213E-08    0.30296E-02    0.12550E-01
   706    0.17601E+04   -0.98744E+02    0.33231E-10    0.14492E-08    0.11511E-02   -0.98744E+02    0.35905E+02    0.27238E-08   -0.20812E-11   -0.62664E-06    0.33231E-10    0.27238E-08    0.19838E-13    0.80631E-08    0.74054E-08    0.14492E-08   -0.20812E-11    0.80631E-08    0.12242E+00    0.30337E-02    0.11511E-02   -0.62664E-06    0.74054E-08    0.30337E-02    0.12559E-01
   707    0.17653E+04   -0.10010E+03   -0.16994E-09    0.16264E-08    0.11452E-02   -0.10010E+03    0.35806E+02    0.27102E-08   -0.23358E-11   -0.61889E-06   -0.16994E-09    0.27102E-08    0.19738E-13    0.80511E-08    0.73896E-08    0.16264E-08   -0.23358E-11    0.80511E-08    0.12259E+00    0.30377E-02    0.11452E-02   -0.61889E-06    0.73896E-08    0.30377E-02    0.12567E-01
   708    0.17708E+04   -0.10141E+03   -0.37066E-09    0.17867E-08    0.11393E-02   -0.10141E+03    0.35702E+02    0.26962E-08   -0.25660E-11   -0.60932E-06   -0.37066E-09    0.26962E-08    0.19639E-13    0.80391E-08    0.73738E-08    0.17867E-08   -0.25660E-11    0.80391E-08    0.12275E+00    0.30418E-02    0.11393E-02   -0.60932E-06    0.73738E-08    0.30418E-02    0.12575E-01
   709    0.17763E+04   -0.10272E+03   -0.56890E-09    0.19306E-08    0.11334E-02   -0.10272E+03    0.35592E+02    0.26819E-08   -0.27726E-11   -0.59803E-06   -0.56890E-09    0.26819E-08    0.19540E-13    0.80271E-08    0.73581E-08    0.19306E-08   -0.27726E-11    0.80271E-08    0.12292E+00    0.30459E-02    0.11334E-02   -0.59803E-06    0.73581E-08    0.30459E-02    0.12584E-01
   710    0.17820E+04   -0.10401E+03   -0.76467E-09    0.20585E-08    0.11276E-02   -0.10401E+03    0.35477E+02    0.26674E-08   -0.29563E-11   -0.58509E-06   -0.76467E-09    0.26674E-08    0.19442E-13    0.80152E-08    0.73424E-08    0.20585E-08   -0.29563E-11    0.80152E-08    0.12309E+00    0.30499E-02    0.11276E-02   -0.58509E-06    0.73424E-08    0.30499E-02    0.12592E-01
   711    0.17878E+04   -0.10526E+03   -0.95794E-09    0.21709E-08    0.11218E-02   -0.10526E+03    0.35356E+02    0.26526E-08   -0.31177E-11   -0.57060E-06   -0.95794E-09    0.26526E-08    0.19345E-13    0.80033E-08    0.73268E-08    0.21709E-08   -0.31177E-11    0.80033E-08    0.12325E+00    0.30540E-02    0.11218E-02   -0.57060E-06    0.73268E-08    0.30540E-02    0.12601E-01
   712    0.17938E+04   -0.10651E+03   -0.11487E-08    0.22684E-08    0.11159E-02   -0.10651E+03    0.35230E+02    0.26375E-08   -0.32578E-11   -0.55464E-06   -0.11487E-08    0.26375E-08    0.19248E-13    0.79914E-08    0.73113E-08    0.22684E-08   -0.32578E-11    0.79914E-08    0.12342E+00    0.30581E-02    0.11159E-02   -0.55464E-06    0.73113E-08    0.30581E-02    0.12609E-01
   713    0.17999E+04   -0.10771E+03   -0.13369E-08    0.23515E-08    0.11101E-02   -0.10771E+03    0.35098E+02    0.26221E-08   -0.33771E-11   -0.53732E-06   -0.13369E-08    0.26221E-08    0.19152E-13    0.79796E-08    0.72958E-08    0.23515E-08   -0.33771E-11    0.79796E-08    0.12358E+00    0.30621E-02    0.11101E-02   -0.53732E-06    0.72958E-08    0.30621E-02    0.12617E-01
   714    0.18061E+04   -0.10890E+03   -0.15227E-08    0.24207E-08    0.11043E-02   -0.10890E+03    0.34962E+02    0.26065E-08   -0.34766E-11   -0.51870E-06   -0.15227E-08    0.26065E-08    0.19056E-13    0.79678E-08    0.72804E-08    0.24207E-08   -0.34766E-11    0.79678E-08    0.12375E+00    0.30662E-02    0.11043E-02   -0.51870E-06    0.72804E-08    0.30662E-02    0.12626E-01
   715    0.18124E+04   -0.11006E+03   -0.17058E-08    0.24766E-08    0.10985E-02   -0.11006E+03    0.34820E+02    0.25907E-08   -0.35567E-11   -0.49888E-06   -0.17058E-08    0.25907E-08    0.18961E-13    0.79560E-08    0.72650E-08    0.24766E-08   -0.35567E-11    0.79560E-08    0.12392E+00    0.30702E-02    0.10985E-02   -0.49888E-06    0.72650E-08    0.30702E-02    0.12634E-01
   716    0.18189E+04   -0.11120E+03   -0.18864E-08    0.25196E-08    0.10927E-02   -0.11120E+03    0.34673E+02    0.25746E-08   -0.36185E-11   -0.47796E-06   -0.18864E-08    0.25746E-08    0.18867E-13    0.79443E-08    0.72497E-08    0.25196E-08   -0.36185E-11    0.79443E-08    0.12408E+00    0.30743E-02    0.10927E-02   -0.47796E-06    0.72497E-08    0.30743E-02    0.12642E-01
   717    0.18255E+04   -0.11230E+03   -0.20644E-08    0.25502E-08    0.10869E-02   -0.11230E+03    0.34522E+02    0.25582E-08   -0.36624E-11   -0.45601E-06   -0.20644E-08    0.25582E-08    0.18773E-13    0.79326E-08    0.72345E-08    0.25502E-08   -0.36624E-11    0.79326E-08    0.12425E+00    0.30784E-02    0.10869E-02   -0.45601E-06    0.72345E-08    0.30784E-02    0.12651E-01
   718    0.18321E+04   -0.11339E+03   -0.22399E-08    0.25690E-08    0.10811E-02   -0.11339E+03    0.34365E+02    0.25417E-08   -0.36894E-11   -0.43313E-06   -0.22399E-08    0.25417E-08    0.18680E-13    0.79209E-08    0.72193E-08    0.25690E-08   -0.36894E-11    0.79209E-08    0.12441E+00    0.30824E-02    0.10811E-02   -0.43313E-06    0.72193E-08    0.30824E-02    0.12659E-01
   719    0.18389E+04   -0.11444E+03   -0.24127E-08    0.25764E-08    0.10753E-02   -0.11444E+03    0.34202E+02    0.25248E-08   -0.37001E-11   -0.40941E-06   -0.24127E-08    0.25248E-08    0.18588E-13    0.79093E-08    0.72041E-08    0.25764E-08   -0.37001E-11    0.79093E-08    0.12458E+00    0.30865E-02    0.10753E-02   -0.40941E-06    0.72041E-08    0.30865E-02    0.12668E-01
   720    0.18457E+04   -0.11547E+03   -0.25830E-08    0.25731E-08    0.10695E-02   -0.11547E+03    0.34036E+02    0.25078E-08   -0.36953E-11   -0.38493E-06   -0.25830E-08    0.25078E-08    0.18496E-13    0.78977E-08    0.71891E-08    0.25731E-08   -0.36953E-11    0.78977E-08    0.12475E+00    0.30905E-02    0.10695E-02   -0.38493E-06    0.71891E-08    0.30905E-02    0.12676E-01
   721    0.18528E+04   -0.11646E+03   -0.27506E-08    0.25594E-08    0.10637E-02   -0.11646E+03    0.33865E+02    0.24905E-08   -0.36757E-11   -0.35978E-06   -0.27506E-08    0.24905E-08    0.18404E-13    0.78861E-08    0.71740E-08    0.25594E-08   -0.36757E-11    0.78861E-08    0.12491E+00    0.30946E-02    0.10637E-02   -0.35978E-06    0.71740E-08    0.30946E-02    0.12684E-01
   722    0.18599E+04   -0.11742E+03   -0.29155E-08    0.25360E-08    0.10579E-02   -0.11742E+03    0.33689E+02    0.24730E-08   -0.36421E-11   -0.33405E-06   -0.29155E-08    0.24730E-08    0.18314E-13    0.78746E-08    0.71591E-08    0.25360E-08   -0.36421E-11    0.78746E-08    0.12508E+00    0.30987E-02    0.10579E-02   -0.33405E-06    0.71591E-08    0.30987E-02    0.12693E-01
   723    0.18671E+04   -0.11836E+03   -0.30779E-08    0.25033E-08    0.10521E-02   -0.11836E+03    0.33509E+02    0.24553E-08   -0.35952E-11   -0.30783E-06   -0.30779E-08    0.24553E-08    0.18223E-13    0.78631E-08    0.71442E-08    0.25033E-08   -0.35952E-11    0.78631E-08    0.12524E+00    0.31027E-02    0.10521E-02   -0.30783E-06    0.71442E-08    0.31027E-02    0.12701E-01
   724    0.18744E+04   -0.11928E+03   -0.32375E-08    0.24619E-08    0.10463E-02   -0.11928E+03    0.33323E+02    0.24374E-08   -0.35357E-11   -0.28121E-06   -0.32375E-08    0.24374E-08    0.18134E-13    0.78516E-08    0.71293E-08    0.24619E-08   -0.35357E-11    0.78516E-08    0.12541E+00    0.31068E-02    0.10463E-02   -0.28121E-06    0.71293E-08    0.31068E-02    0.12710E-01
   725    0.18817E+04   -0.12015E+03   -0.33945E-08    0.24123E-08    0.10404E-02   -0.12015E+03    0.33134E+02    0.24193E-08   -0.34644E-11   -0.25427E-06   -0.33945E-08    0.24193E-08    0.18045E-13    0.78402E-08    0.71145E-08    0.24123E-08   -0.34644E-11    0.78402E-08    0.12557E+00    0.31108E-02    0.10404E-02   -0.25427E-06    0.71145E-08    0.31108E-02    0.12718E-01
   726    0.18893E+04   -0.12099E+03   -0.35488E-08    0.23549E-08    0.10346E-02   -0.12099E+03    0.32942E+02    0.24010E-08   -0.33820E-11   -0.22711E-06   -0.35488E-08    0.24010E-08    0.17956E-13    0.78288E-08    0.70998E-08    0.23549E-08   -0.33820E-11    0.78288E-08    0.12574E+00    0.31149E-02    0.10346E-02   -0.22711E-06    0.70998E-08    0.31149E-02    0.12726E-01
   727    0.18968E+04   -0.12182E+03   -0.37004E-08    0.22903E-08    0.10287E-02   -0.12182E+03    0.32745E+02    0.23825E-08   -0.32892E-11   -0.19981E-06   -0.37004E-08    0.23825E-08    0.17869E-13    0.78174E-08    0.70851E-08    0.22903E-08   -0.32892E-11    0.78174E-08    0.12590E+00    0.31189E-02    0.10287E-02   -0.19981E-06    0.70851E-08    0.31189E-02    0.12735E-01
   728    0.19044E+04   -0.12260E+03   -0.38492E-08    0.22190E-08    0.10228E-02   -0.12260E+03    0.32541E+02    0.23638E-08   -0.31868E-11   -0.17246E-06   -0.38492E-08    0.23638E-08    0.17781E-13    0.78061E-08    0.70705E-08    0.22190E-08   -0.31868E-11    0.78061E-08    0.12607E+00    0.31230E-02    0.10228E-02   -0.17246E-06    0.70705E-08    0.31230E-02    0.12743E-01
   729    0.19121E+04   -0.12336E+03   -0.39954E-08    0.21416E-08    0.10169E-02   -0.12336E+03    0.32335E+02    0.23449E-08   -0.30756E-11   -0.14515E-06   -0.39954E-08    0.23449E-08    0.17695E-13    0.77948E-08    0.70559E-08    0.21416E-08   -0.30756E-11    0.77948E-08    0.12624E+00    0.31271E-02    0.10169E-02   -0.14515E-06    0.70559E-08    0.31271E-02    0.12751E-01
   730    0.19198E+04   -0.12408E+03   -0.41388E-08    0.20585E-08    0.10110E-02   -0.12408E+03    0.32126E+02    0.23258E-08   -0.29563E-11   -0.11797E-06   -0.41388E-08    0.23258E-08    0.17609E-13    0.77835E-08    0.70414E-08    0.20585E-08   -0.29563E-11    0.77835E-08    0.12640E+00    0.31311E-02    0.10110E-02   -0.11797E-06    0.70414E-08    0.31311E-02    0.12760E-01
   731    0.19277E+04   -0.12477E+03   -0.42794E-08    0.19702E-08    0.10050E-02   -0.12477E+03    0.31911E+02    0.23066E-08   -0.28295E-11   -0.91005E-07   -0.42794E-08    0.23066E-08    0.17523E-13    0.77723E-08    0.70269E-08    0.19702E-08   -0.28295E-11    0.77723E-08    0.12657E+00    0.31352E-02    0.10050E-02   -0.91005E-07    0.70269E-08    0.31352E-02    0.12768E-01
   732    0.19356E+04   -0.12542E+03   -0.44173E-08    0.18773E-08    0.99900E-03   -0.12542E+03    0.31694E+02    0.22872E-08   -0.26961E-11   -0.64343E-07   -0.44173E-08    0.22872E-08    0.17438E-13    0.77611E-08    0.70125E-08    0.18773E-08   -0.26961E-11    0.77611E-08    0.12673E+00    0.31392E-02    0.99900E-03   -0.64343E-07    0.70125E-08    0.31392E-02    0.12777E-01
   733    0.19436E+04   -0.12605E+03   -0.45524E-08    0.17803E-08    0.99299E-03   -0.12605E+03    0.31472E+02    0.22676E-08   -0.25568E-11   -0.38074E-07   -0.45524E-08    0.22676E-08    0.17354E-13    0.77499E-08    0.69982E-08    0.17803E-08   -0.25568E-11    0.77499E-08    0.12690E+00    0.31433E-02    0.99299E-03   -0.38074E-07    0.69982E-08    0.31433E-02    0.12785E-01
   734    0.19516E+04   -0.12663E+03   -0.46847E-08    0.16797E-08    0.98694E-03   -0.12663E+03    0.31247E+02    0.22479E-08   -0.24123E-11   -0.12286E-07   -0.46847E-08    0.22479E-08    0.17270E-13    0.77388E-08    0.69839E-08    0.16797E-08   -0.24123E-11    0.77388E-08    0.12706E+00    0.31473E-02    0.98694E-03   -0.12286E-07    0.69839E-08    0.31473E-02    0.12793E-01
   735    0.19597E+04   -0.12719E+03   -0.48142E-08    0.15760E-08    0.98086E-03   -0.12719E+03    0.31018E+02    0.22280E-08   -0.22634E-11    0.12931E-07   -0.48142E-08    0.22280E-08    0.17187E-13    0.77277E-08    0.69697E-08    0.15760E-08   -0.22634E-11    0.77277E-08    0.12723E+00    0.31514E-02    0.98086E-03    0.12931E-07    0.69697E-08    0.31514E-02    0.12802E-01
   736    0.19678E+04   -0.12771E+03   -0.49409E-08    0.14697E-08    0.97474E-03   -0.12771E+03    0.30785E+02    0.22079E-08   -0.21108E-11    0.37491E-07   -0.49409E-08    0.22079E-08    0.17104E-13    0.77166E-08    0.69555E-08    0.14697E-08   -0.21108E-11    0.77166E-08    0.12739E+00    0.31554E-02    0.97474E-03    0.37491E-07    0.69555E-08    0.31554E-02    0.12810E-01
   737    0.19760E+04   -0.12820E+03   -0.50647E-08    0.13614E-08    0.96859E-03   -0.12820E+03    0.30551E+02    0.21877E-08   -0.19552E-11    0.61304E-07   -0.50647E-08    0.21877E-08    0.17022E-13    0.77056E-08    0.69414E-08    0.13614E-08   -0.19552E-11    0.77056E-08    0.12756E+00    0.31595E-02    0.96859E-03    0.61304E-07    0.69414E-08    0.31595E-02    0.12818E-01
   738    0.19841E+04   -0.12864E+03   -0.51857E-08    0.12515E-08    0.96240E-03   -0.12864E+03    0.30313E+02    0.21674E-08   -0.17974E-11    0.84283E-07   -0.51857E-08    0.21674E-08    0.16941E-13    0.76946E-08    0.69274E-08    0.12515E-08   -0.17974E-11    0.76946E-08    0.12772E+00    0.31635E-02    0.96240E-03    0.84283E-07    0.69274E-08    0.31635E-02    0.12827E-01
   739    0.19924E+04   -0.12906E+03   -0.53038E-08    0.11406E-08    0.95616E-03   -0.12906E+03    0.30071E+02    0.21469E-08   -0.16381E-11    0.10634E-06   -0.53038E-08    0.21469E-08    0.16860E-13    0.76837E-08    0.69134E-08    0.11406E-08   -0.16381E-11    0.76837E-08    0.12789E+00    0.31676E-02    0.95616E-03    0.10634E-06    0.69134E-08    0.31676E-02    0.12835E-01
   740    0.20006E+04   -0.12945E+03   -0.54191E-08    0.10292E-08    0.94989E-03   -0.12945E+03    0.29826E+02    0.21263E-08   -0.14781E-11    0.12738E-06   -0.54191E-08    0.21263E-08    0.16779E-13    0.76727E-08    0.68994E-08    0.10292E-08   -0.14781E-11    0.76727E-08    0.12805E+00    0.31716E-02    0.94989E-03    0.12738E-06    0.68994E-08    0.31716E-02    0.12844E-01
   741    0.20089E+04   -0.12980E+03   -0.55315E-08    0.91781E-09    0.94357E-03   -0.12980E+03    0.29578E+02    0.21056E-08   -0.13181E-11    0.14732E-06   -0.55315E-08    0.21056E-08    0.16699E-13    0.76618E-08    0.68855E-08    0.91781E-09   -0.13181E-11    0.76618E-08    0.12822E+00    0.31757E-02    0.94357E-03    0.14732E-06    0.68855E-08    0.31757E-02    0.12852E-01
   742    0.20173E+04   -0.13011E+03   -0.56410E-08    0.80691E-09    0.93721E-03   -0.13011E+03    0.29329E+02    0.20847E-08   -0.11589E-11    0.16608E-06   -0.56410E-08    0.20847E-08    0.16620E-13    0.76510E-08    0.68717E-08    0.80691E-09   -0.11589E-11    0.76510E-08    0.12838E+00    0.31797E-02    0.93721E-03    0.16608E-06    0.68717E-08    0.31797E-02    0.12860E-01
   743    0.20256E+04   -0.13039E+03   -0.57475E-08    0.69704E-09    0.93079E-03   -0.13039E+03    0.29078E+02    0.20638E-08   -0.10011E-11    0.18356E-06   -0.57475E-08    0.20638E-08    0.16541E-13    0.76401E-08    0.68580E-08    0.69704E-09   -0.10011E-11    0.76401E-08    0.12855E+00    0.31838E-02    0.93079E-03    0.18356E-06    0.68580E-08    0.31838E-02    0.12869E-01
   744    0.20340E+04   -0.13063E+03   -0.58512E-08    0.58872E-09    0.92433E-03   -0.13063E+03    0.28823E+02    0.20427E-08   -0.84549E-12    0.19967E-06   -0.58512E-08    0.20427E-08    0.16463E-13    0.76294E-08    0.68442E-08    0.58872E-09   -0.84549E-12    0.76294E-08    0.12871E+00    0.31878E-02    0.92433E-03    0.19967E-06    0.68442E-08    0.31878E-02    0.12877E-01
   745    0.20424E+04   -0.13084E+03   -0.59519E-08    0.48245E-09    0.91781E-03   -0.13084E+03    0.28566E+02    0.20215E-08   -0.69287E-12    0.21433E-06   -0.59519E-08    0.20215E-08    0.16386E-13    0.76186E-08    0.68306E-08    0.48245E-09   -0.69287E-12    0.76186E-08    0.12888E+00    0.31918E-02    0.91781E-03    0.21433E-06    0.68306E-08    0.31918E-02    0.12886E-01
   746    0.20507E+04   -0.13100E+03   -0.60497E-08    0.37876E-09    0.91124E-03   -0.13100E+03    0.28307E+02    0.20002E-08   -0.54395E-12    0.22744E-06   -0.60497E-08    0.20002E-08    0.16308E-13    0.76079E-08    0.68170E-08    0.37876E-09   -0.54395E-12    0.76079E-08    0.12904E+00    0.31959E-02    0.91124E-03    0.22744E-06    0.68170E-08    0.31959E-02    0.12894E-01
   747    0.20590E+04   -0.13114E+03   -0.61444E-08    0.27815E-09    0.90461E-03   -0.13114E+03    0.28045E+02    0.19788E-08   -0.39946E-12    0.23893E-06   -0.61444E-08    0.19788E-08    0.16232E-13    0.75972E-08    0.68035E-08    0.27815E-09   -0.39946E-12    0.75972E-08    0.12921E+00    0.31999E-02    0.90461E-03    0.23893E-06    0.68035E-08    0.31999E-02    0.12903E-01
