#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   254    0.52451E+04    0.69161E+02    0.21447E-06    0.33980E-02    0.11452E-01    0.69161E+02    0.26486E+01    0.52102E-09   -0.10704E-06    0.18372E-06    0.21447E-06    0.52102E-09    0.61467E-12    0.26117E-07    0.32606E-07    0.33980E-02   -0.10704E-06    0.26117E-07    0.50954E-01    0.17359E-03    0.11452E-01    0.18372E-06    0.32606E-07    0.17359E-03    0.71937E-02
   255    0.52254E+04    0.70692E+02    0.21079E-06    0.33317E-02    0.11386E-01    0.70692E+02    0.27377E+01    0.47695E-09   -0.10801E-06    0.17974E-06    0.21079E-06    0.47695E-09    0.60725E-12    0.25982E-07    0.32420E-07    0.33317E-02   -0.10801E-06    0.25982E-07    0.51091E-01    0.17386E-03    0.11386E-01    0.17974E-06    0.32420E-07    0.17386E-03    0.72115E-02
   256    0.52052E+04    0.72212E+02    0.20714E-06    0.32660E-02    0.11321E-01    0.72212E+02    0.28292E+01    0.43335E-09   -0.10890E-06    0.17565E-06    0.20714E-06    0.43335E-09    0.59993E-12    0.25848E-07    0.32236E-07    0.32660E-02   -0.10890E-06    0.25848E-07    0.51227E-01    0.17413E-03    0.11321E-01    0.17565E-06    0.32236E-07    0.17413E-03    0.72294E-02
   257    0.51846E+04    0.73711E+02    0.20351E-06    0.32009E-02    0.11256E-01    0.73711E+02    0.29227E+01    0.39021E-09   -0.10972E-06    0.17147E-06    0.20351E-06    0.39021E-09    0.59272E-12    0.25715E-07    0.32054E-07    0.32009E-02   -0.10972E-06    0.25715E-07    0.51363E-01    0.17441E-03    0.11256E-01    0.17147E-06    0.32054E-07    0.17441E-03    0.72474E-02
   258    0.51634E+04    0.75203E+02    0.19991E-06    0.31363E-02    0.11193E-01    0.75203E+02    0.30185E+01    0.34751E-09   -0.11047E-06    0.16721E-06    0.19991E-06    0.34751E-09    0.58561E-12    0.25584E-07    0.31874E-07    0.31363E-02   -0.11047E-06    0.25584E-07    0.51500E-01    0.17468E-03    0.11193E-01    0.16721E-06    0.31874E-07    0.17468E-03    0.72654E-02
   259    0.51418E+04    0.76673E+02    0.19634E-06    0.30723E-02    0.11130E-01    0.76673E+02    0.31165E+01    0.30523E-09   -0.11115E-06    0.16286E-06    0.19634E-06    0.30523E-09    0.57860E-12    0.25454E-07    0.31697E-07    0.30723E-02   -0.11115E-06    0.25454E-07    0.51637E-01    0.17495E-03    0.11130E-01    0.16286E-06    0.31697E-07    0.17495E-03    0.72836E-02
   260    0.51199E+04    0.78136E+02    0.19280E-06    0.30088E-02    0.11069E-01    0.78136E+02    0.32166E+01    0.26337E-09   -0.11176E-06    0.15844E-06    0.19280E-06    0.26337E-09    0.57170E-12    0.25325E-07    0.31521E-07    0.30088E-02   -0.11176E-06    0.25325E-07    0.51773E-01    0.17523E-03    0.11069E-01    0.15844E-06    0.31521E-07    0.17523E-03    0.73018E-02
   261    0.50974E+04    0.79569E+02    0.18929E-06    0.29460E-02    0.11008E-01    0.79569E+02    0.33189E+01    0.22190E-09   -0.11229E-06    0.15396E-06    0.18929E-06    0.22190E-09    0.56489E-12    0.25197E-07    0.31347E-07    0.29460E-02   -0.11229E-06    0.25197E-07    0.51910E-01    0.17550E-03    0.11008E-01    0.15396E-06    0.31347E-07    0.17550E-03    0.73201E-02
   262    0.50744E+04    0.80995E+02    0.18581E-06    0.28837E-02    0.10947E-01    0.80995E+02    0.34235E+01    0.18082E-09   -0.11275E-06    0.14942E-06    0.18581E-06    0.18082E-09    0.55818E-12    0.25071E-07    0.31176E-07    0.28837E-02   -0.11275E-06    0.25071E-07    0.52047E-01    0.17578E-03    0.10947E-01    0.14942E-06    0.31176E-07    0.17578E-03    0.73385E-02
   263    0.50512E+04    0.82406E+02    0.18236E-06    0.28220E-02    0.10888E-01    0.82406E+02    0.35302E+01    0.14010E-09   -0.11315E-06    0.14483E-06    0.18236E-06    0.14010E-09    0.55157E-12    0.24946E-07    0.31006E-07    0.28220E-02   -0.11315E-06    0.24946E-07    0.52183E-01    0.17606E-03    0.10888E-01    0.14483E-06    0.31006E-07    0.17606E-03    0.73569E-02
   264    0.50275E+04    0.83796E+02    0.17894E-06    0.27609E-02    0.10829E-01    0.83796E+02    0.36391E+01    0.99741E-10   -0.11347E-06    0.14020E-06    0.17894E-06    0.99741E-10    0.54506E-12    0.24822E-07    0.30838E-07    0.27609E-02   -0.11347E-06    0.24822E-07    0.52320E-01    0.17634E-03    0.10829E-01    0.14020E-06    0.30838E-07    0.17634E-03    0.73754E-02
   265    0.50032E+04    0.85156E+02    0.17555E-06    0.27005E-02    0.10771E-01    0.85156E+02    0.37501E+01    0.59720E-10   -0.11371E-06    0.13553E-06    0.17555E-06    0.59720E-10    0.53864E-12    0.24699E-07    0.30672E-07    0.27005E-02   -0.11371E-06    0.24699E-07    0.52457E-01    0.17662E-03    0.10771E-01    0.13553E-06    0.30672E-07    0.17662E-03    0.73939E-02
   266    0.49786E+04    0.86508E+02    0.17219E-06    0.26406E-02    0.10714E-01    0.86508E+02    0.38635E+01    0.20024E-10   -0.11389E-06    0.13083E-06    0.17219E-06    0.20024E-10    0.53231E-12    0.24578E-07    0.30508E-07    0.26406E-02   -0.11389E-06    0.24578E-07    0.52594E-01    0.17690E-03    0.10714E-01    0.13083E-06    0.30508E-07    0.17690E-03    0.74125E-02
   267    0.49535E+04    0.87831E+02    0.16887E-06    0.25814E-02    0.10657E-01    0.87831E+02    0.39788E+01   -0.19362E-10   -0.11399E-06    0.12612E-06    0.16887E-06   -0.19362E-10    0.52608E-12    0.24457E-07    0.30346E-07    0.25814E-02   -0.11399E-06    0.24457E-07    0.52731E-01    0.17718E-03    0.10657E-01    0.12612E-06    0.30346E-07    0.17718E-03    0.74310E-02
   268    0.49281E+04    0.89140E+02    0.16558E-06    0.25228E-02    0.10601E-01    0.89140E+02    0.40964E+01   -0.58451E-10   -0.11402E-06    0.12139E-06    0.16558E-06   -0.58451E-10    0.51993E-12    0.24338E-07    0.30186E-07    0.25228E-02   -0.11402E-06    0.24338E-07    0.52869E-01    0.17746E-03    0.10601E-01    0.12139E-06    0.30186E-07    0.17746E-03    0.74496E-02
   269    0.49021E+04    0.90426E+02    0.16232E-06    0.24648E-02    0.10546E-01    0.90426E+02    0.42161E+01   -0.97259E-10   -0.11398E-06    0.11666E-06    0.16232E-06   -0.97259E-10    0.51388E-12    0.24220E-07    0.30027E-07    0.24648E-02   -0.11398E-06    0.24220E-07    0.53006E-01    0.17774E-03    0.10546E-01    0.11666E-06    0.30027E-07    0.17774E-03    0.74682E-02
   270    0.48759E+04    0.91691E+02    0.15910E-06    0.24075E-02    0.10491E-01    0.91691E+02    0.43379E+01   -0.13580E-09   -0.11387E-06    0.11192E-06    0.15910E-06   -0.13580E-09    0.50791E-12    0.24103E-07    0.29870E-07    0.24075E-02   -0.11387E-06    0.24103E-07    0.53143E-01    0.17803E-03    0.10491E-01    0.11192E-06    0.29870E-07    0.17803E-03    0.74869E-02
   271    0.48493E+04    0.92934E+02    0.15591E-06    0.23508E-02    0.10437E-01    0.92934E+02    0.44618E+01   -0.17409E-09   -0.11369E-06    0.10720E-06    0.15591E-06   -0.17409E-09    0.50204E-12    0.23987E-07    0.29714E-07    0.23508E-02   -0.11369E-06    0.23987E-07    0.53281E-01    0.17831E-03    0.10437E-01    0.10720E-06    0.29714E-07    0.17831E-03    0.75055E-02
   272    0.48224E+04    0.94147E+02    0.15276E-06    0.22947E-02    0.10384E-01    0.94147E+02    0.45879E+01   -0.21214E-09   -0.11343E-06    0.10249E-06    0.15276E-06   -0.21214E-09    0.49624E-12    0.23872E-07    0.29561E-07    0.22947E-02   -0.11343E-06    0.23872E-07    0.53418E-01    0.17860E-03    0.10384E-01    0.10249E-06    0.29561E-07    0.17860E-03    0.75241E-02
   273    0.47951E+04    0.95346E+02    0.14965E-06    0.22393E-02    0.10331E-01    0.95346E+02    0.47159E+01   -0.24996E-09   -0.11310E-06    0.97812E-07    0.14965E-06   -0.24996E-09    0.49054E-12    0.23758E-07    0.29409E-07    0.22393E-02   -0.11310E-06    0.23758E-07    0.53556E-01    0.17888E-03    0.10331E-01    0.97812E-07    0.29409E-07    0.17888E-03    0.75427E-02
   274    0.47675E+04    0.96507E+02    0.14657E-06    0.21846E-02    0.10278E-01    0.96507E+02    0.48461E+01   -0.28758E-09   -0.11270E-06    0.93161E-07    0.14657E-06   -0.28758E-09    0.48491E-12    0.23646E-07    0.29258E-07    0.21846E-02   -0.11270E-06    0.23646E-07    0.53693E-01    0.17917E-03    0.10278E-01    0.93161E-07    0.29258E-07    0.17917E-03    0.75612E-02
   275    0.47395E+04    0.97655E+02    0.14353E-06    0.21305E-02    0.10227E-01    0.97655E+02    0.49782E+01   -0.32500E-09   -0.11222E-06    0.88550E-07    0.14353E-06   -0.32500E-09    0.47937E-12    0.23534E-07    0.29109E-07    0.21305E-02   -0.11222E-06    0.23534E-07    0.53831E-01    0.17946E-03    0.10227E-01    0.88550E-07    0.29109E-07    0.17946E-03    0.75797E-02
   276    0.47113E+04    0.98765E+02    0.14053E-06    0.20771E-02    0.10175E-01    0.98765E+02    0.51124E+01   -0.36224E-09   -0.11167E-06    0.83984E-07    0.14053E-06   -0.36224E-09    0.47391E-12    0.23424E-07    0.28962E-07    0.20771E-02   -0.11167E-06    0.23424E-07    0.53969E-01    0.17974E-03    0.10175E-01    0.83984E-07    0.28962E-07    0.17974E-03    0.75982E-02
   277    0.46827E+04    0.99862E+02    0.13756E-06    0.20244E-02    0.10125E-01    0.99862E+02    0.52486E+01   -0.39932E-09   -0.11105E-06    0.79472E-07    0.13756E-06   -0.39932E-09    0.46853E-12    0.23314E-07    0.28816E-07    0.20244E-02   -0.11105E-06    0.23314E-07    0.54107E-01    0.18003E-03    0.10125E-01    0.79472E-07    0.28816E-07    0.18003E-03    0.76167E-02
   278    0.46538E+04    0.10092E+03    0.13464E-06    0.19723E-02    0.10074E-01    0.10092E+03    0.53867E+01   -0.43625E-09   -0.11036E-06    0.75021E-07    0.13464E-06   -0.43625E-09    0.46323E-12    0.23206E-07    0.28671E-07    0.19723E-02   -0.11036E-06    0.23206E-07    0.54245E-01    0.18032E-03    0.10074E-01    0.75021E-07    0.28671E-07    0.18032E-03    0.76351E-02
   279    0.46247E+04    0.10195E+03    0.13175E-06    0.19210E-02    0.10025E-01    0.10195E+03    0.55268E+01   -0.47303E-09   -0.10960E-06    0.70639E-07    0.13175E-06   -0.47303E-09    0.45800E-12    0.23099E-07    0.28528E-07    0.19210E-02   -0.10960E-06    0.23099E-07    0.54384E-01    0.18061E-03    0.10025E-01    0.70639E-07    0.28528E-07    0.18061E-03    0.76534E-02
   280    0.45952E+04    0.10297E+03    0.12891E-06    0.18703E-02    0.99752E-02    0.10297E+03    0.56687E+01   -0.50970E-09   -0.10876E-06    0.66333E-07    0.12891E-06   -0.50970E-09    0.45285E-12    0.22992E-07    0.28386E-07    0.18703E-02   -0.10876E-06    0.22992E-07    0.54522E-01    0.18090E-03    0.99752E-02    0.66333E-07    0.28386E-07    0.18090E-03    0.76717E-02
   281    0.45656E+04    0.10395E+03    0.12610E-06    0.18204E-02    0.99264E-02    0.10395E+03    0.58126E+01   -0.54626E-09   -0.10785E-06    0.62109E-07    0.12610E-06   -0.54626E-09    0.44778E-12    0.22887E-07    0.28246E-07    0.18204E-02   -0.10785E-06    0.22887E-07    0.54660E-01    0.18118E-03    0.99264E-02    0.62109E-07    0.28246E-07    0.18118E-03    0.76899E-02
   282    0.45356E+04    0.10490E+03    0.12334E-06    0.17711E-02    0.98780E-02    0.10490E+03    0.59582E+01   -0.58272E-09   -0.10686E-06    0.57977E-07    0.12334E-06   -0.58272E-09    0.44278E-12    0.22782E-07    0.28107E-07    0.17711E-02   -0.10686E-06    0.22782E-07    0.54799E-01    0.18147E-03    0.98780E-02    0.57977E-07    0.28107E-07    0.18147E-03    0.77080E-02
   283    0.45054E+04    0.10582E+03    0.12062E-06    0.17226E-02    0.98300E-02    0.10582E+03    0.61057E+01   -0.61911E-09   -0.10580E-06    0.53943E-07    0.12062E-06   -0.61911E-09    0.43785E-12    0.22679E-07    0.27969E-07    0.17226E-02   -0.10580E-06    0.22679E-07    0.54938E-01    0.18176E-03    0.98300E-02    0.53943E-07    0.27969E-07    0.18176E-03    0.77261E-02
   284    0.44750E+04    0.10671E+03    0.11794E-06    0.16748E-02    0.97824E-02    0.10671E+03    0.62550E+01   -0.65543E-09   -0.10467E-06    0.50014E-07    0.11794E-06   -0.65543E-09    0.43299E-12    0.22577E-07    0.27832E-07    0.16748E-02   -0.10467E-06    0.22577E-07    0.55077E-01    0.18205E-03    0.97824E-02    0.50014E-07    0.27832E-07    0.18205E-03    0.77440E-02
   285    0.44443E+04    0.10757E+03    0.11530E-06    0.16277E-02    0.97351E-02    0.10757E+03    0.64062E+01   -0.69170E-09   -0.10347E-06    0.46198E-07    0.11530E-06   -0.69170E-09    0.42821E-12    0.22475E-07    0.27697E-07    0.16277E-02   -0.10347E-06    0.22475E-07    0.55216E-01    0.18234E-03    0.97351E-02    0.46198E-07    0.27697E-07    0.18234E-03    0.77619E-02
   286    0.44134E+04    0.10839E+03    0.11271E-06    0.15813E-02    0.96883E-02    0.10839E+03    0.65590E+01   -0.72794E-09   -0.10219E-06    0.42503E-07    0.11271E-06   -0.72794E-09    0.42349E-12    0.22374E-07    0.27563E-07    0.15813E-02   -0.10219E-06    0.22374E-07    0.55355E-01    0.18263E-03    0.96883E-02    0.42503E-07    0.27563E-07    0.18263E-03    0.77796E-02
   287    0.43822E+04    0.10920E+03    0.11016E-06    0.15357E-02    0.96417E-02    0.10920E+03    0.67135E+01   -0.76416E-09   -0.10084E-06    0.38935E-07    0.11016E-06   -0.76416E-09    0.41884E-12    0.22275E-07    0.27430E-07    0.15357E-02   -0.10084E-06    0.22275E-07    0.55494E-01    0.18293E-03    0.96417E-02    0.38935E-07    0.27430E-07    0.18293E-03    0.77972E-02
   288    0.43509E+04    0.10996E+03    0.10766E-06    0.14908E-02    0.95956E-02    0.10996E+03    0.68697E+01   -0.80037E-09   -0.99419E-07    0.35502E-07    0.10766E-06   -0.80037E-09    0.41425E-12    0.22176E-07    0.27298E-07    0.14908E-02   -0.99419E-07    0.22176E-07    0.55633E-01    0.18322E-03    0.95956E-02    0.35502E-07    0.27298E-07    0.18322E-03    0.78147E-02
   289    0.43194E+04    0.11070E+03    0.10520E-06    0.14466E-02    0.95497E-02    0.11070E+03    0.70275E+01   -0.83658E-09   -0.97922E-07    0.32212E-07    0.10520E-06   -0.83658E-09    0.40973E-12    0.22078E-07    0.27167E-07    0.14466E-02   -0.97922E-07    0.22078E-07    0.55773E-01    0.18351E-03    0.95497E-02    0.32212E-07    0.27167E-07    0.18351E-03    0.78321E-02
   290    0.42877E+04    0.11141E+03    0.10279E-06    0.14032E-02    0.95041E-02    0.11141E+03    0.71868E+01   -0.87283E-09   -0.96351E-07    0.29072E-07    0.10279E-06   -0.87283E-09    0.40527E-12    0.21981E-07    0.27037E-07    0.14032E-02   -0.96351E-07    0.21981E-07    0.55913E-01    0.18380E-03    0.95041E-02    0.29072E-07    0.27037E-07    0.18380E-03    0.78493E-02
   291    0.42559E+04    0.11207E+03    0.10043E-06    0.13606E-02    0.94588E-02    0.11207E+03    0.73482E+01   -0.90910E-09   -0.94707E-07    0.26089E-07    0.10043E-06   -0.90910E-09    0.40088E-12    0.21885E-07    0.26909E-07    0.13606E-02   -0.94707E-07    0.21885E-07    0.56053E-01    0.18409E-03    0.94588E-02    0.26089E-07    0.26909E-07    0.18409E-03    0.78664E-02
   292    0.42237E+04    0.11272E+03    0.98108E-07    0.13187E-02    0.94137E-02    0.11272E+03    0.75108E+01   -0.94543E-09   -0.92989E-07    0.23271E-07    0.98108E-07   -0.94543E-09    0.39655E-12    0.21790E-07    0.26781E-07    0.13187E-02   -0.92989E-07    0.21790E-07    0.56193E-01    0.18438E-03    0.94137E-02    0.23271E-07    0.26781E-07    0.18438E-03    0.78833E-02
   293    0.41916E+04    0.11332E+03    0.95838E-07    0.12776E-02    0.93689E-02    0.11332E+03    0.76740E+01   -0.98183E-09   -0.91198E-07    0.20625E-07    0.95838E-07   -0.98183E-09    0.39227E-12    0.21695E-07    0.26654E-07    0.12776E-02   -0.91198E-07    0.21695E-07    0.56333E-01    0.18467E-03    0.93689E-02    0.20625E-07    0.26654E-07    0.18467E-03    0.79001E-02
   294    0.41591E+04    0.11389E+03    0.93617E-07    0.12373E-02    0.93244E-02    0.11389E+03    0.78395E+01   -0.10183E-08   -0.89333E-07    0.18158E-07    0.93617E-07   -0.10183E-08    0.38806E-12    0.21602E-07    0.26528E-07    0.12373E-02   -0.89333E-07    0.21602E-07    0.56473E-01    0.18496E-03    0.93244E-02    0.18158E-07    0.26528E-07    0.18496E-03    0.79167E-02
   295    0.41268E+04    0.11443E+03    0.91444E-07    0.11978E-02    0.92800E-02    0.11443E+03    0.80057E+01   -0.10549E-08   -0.87394E-07    0.15879E-07    0.91444E-07   -0.10549E-08    0.38390E-12    0.21509E-07    0.26403E-07    0.11978E-02   -0.87394E-07    0.21509E-07    0.56614E-01    0.18525E-03    0.92800E-02    0.15879E-07    0.26403E-07    0.18525E-03    0.79332E-02
   296    0.40942E+04    0.11493E+03    0.89321E-07    0.11590E-02    0.92358E-02    0.11493E+03    0.81741E+01   -0.10916E-08   -0.85381E-07    0.13794E-07    0.89321E-07   -0.10916E-08    0.37980E-12    0.21417E-07    0.26279E-07    0.11590E-02   -0.85381E-07    0.21417E-07    0.56754E-01    0.18554E-03    0.92358E-02    0.13794E-07    0.26279E-07    0.18554E-03    0.79494E-02
   297    0.40615E+04    0.11540E+03    0.87248E-07    0.11211E-02    0.91919E-02    0.11540E+03    0.83425E+01   -0.11284E-08   -0.83294E-07    0.11910E-07    0.87248E-07   -0.11284E-08    0.37576E-12    0.21326E-07    0.26156E-07    0.11211E-02   -0.83294E-07    0.21326E-07    0.56895E-01    0.18583E-03    0.91919E-02    0.11910E-07    0.26156E-07    0.18583E-03    0.79655E-02
   298    0.40286E+04    0.11584E+03    0.85225E-07    0.10839E-02    0.91480E-02    0.11584E+03    0.85130E+01   -0.11653E-08   -0.81133E-07    0.10236E-07    0.85225E-07   -0.11653E-08    0.37176E-12    0.21235E-07    0.26033E-07    0.10839E-02   -0.81133E-07    0.21235E-07    0.57036E-01    0.18612E-03    0.91480E-02    0.10236E-07    0.26033E-07    0.18612E-03    0.79814E-02
   299    0.39956E+04    0.11623E+03    0.83254E-07    0.10476E-02    0.91043E-02    0.11623E+03    0.86851E+01   -0.12024E-08   -0.78899E-07    0.87784E-08    0.83254E-07   -0.12024E-08    0.36783E-12    0.21146E-07    0.25911E-07    0.10476E-02   -0.78899E-07    0.21146E-07    0.57178E-01    0.18641E-03    0.91043E-02    0.87784E-08    0.25911E-07    0.18641E-03    0.79971E-02
   300    0.39626E+04    0.11659E+03    0.81334E-07    0.10120E-02    0.90608E-02    0.11659E+03    0.88571E+01   -0.12397E-08   -0.76590E-07    0.75447E-08    0.81334E-07   -0.12397E-08    0.36394E-12    0.21057E-07    0.25790E-07    0.10120E-02   -0.76590E-07    0.21057E-07    0.57319E-01    0.18670E-03    0.90608E-02    0.75447E-08    0.25790E-07    0.18670E-03    0.80126E-02
   301    0.39294E+04    0.11692E+03    0.79467E-07    0.97733E-03    0.90173E-02    0.11692E+03    0.90306E+01   -0.12771E-08   -0.74207E-07    0.65397E-08    0.79467E-07   -0.12771E-08    0.36010E-12    0.20969E-07    0.25670E-07    0.97733E-03   -0.74207E-07    0.20969E-07    0.57461E-01    0.18699E-03    0.90173E-02    0.65397E-08    0.25670E-07    0.18699E-03    0.80278E-02
   302    0.38963E+04    0.11722E+03    0.77651E-07    0.94341E-03    0.89740E-02    0.11722E+03    0.92048E+01   -0.13147E-08   -0.71755E-07    0.57573E-08    0.77651E-07   -0.13147E-08    0.35631E-12    0.20881E-07    0.25550E-07    0.94341E-03   -0.71755E-07    0.20881E-07    0.57602E-01    0.18727E-03    0.89740E-02    0.57573E-08    0.25550E-07    0.18727E-03    0.80429E-02
   303    0.38631E+04    0.11747E+03    0.75885E-07    0.91029E-03    0.89308E-02    0.11747E+03    0.93805E+01   -0.13525E-08   -0.69237E-07    0.51886E-08    0.75885E-07   -0.13525E-08    0.35257E-12    0.20794E-07    0.25431E-07    0.91029E-03   -0.69237E-07    0.20794E-07    0.57744E-01    0.18756E-03    0.89308E-02    0.51886E-08    0.25431E-07    0.18756E-03    0.80577E-02
   304    0.38298E+04    0.11768E+03    0.74170E-07    0.87797E-03    0.88877E-02    0.11768E+03    0.95576E+01   -0.13904E-08   -0.66657E-07    0.48250E-08    0.74170E-07   -0.13904E-08    0.34888E-12    0.20709E-07    0.25313E-07    0.87797E-03   -0.66657E-07    0.20709E-07    0.57887E-01    0.18785E-03    0.88877E-02    0.48250E-08    0.25313E-07    0.18785E-03    0.80724E-02
